Repo,Tag Name,Release Name,Published At,Year,Month,Day,Week,Date,Is Weekend,URL
daangn/seed-design,@seed-design/icon@0.1.1,@seed-design/icon@0.1.1,2023-02-17T08:26:01Z,2023,2,17,7,2023-02-17,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.1
daangn/seed-design,@seed-design/icon@0.1.0,@seed-design/icon@0.1.0,2023-02-14T12:27:10Z,2023,2,14,7,2023-02-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.0
daangn/seed-design,@seed-design/icon@0.0.8,@seed-design/icon@0.0.8,2023-02-13T09:26:05Z,2023,2,13,7,2023-02-13,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.8
daangn/seed-design,@seed-design/icon@0.0.7,@seed-design/icon@0.0.7,2023-02-13T05:31:33Z,2023,2,13,7,2023-02-13,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.7
daangn/seed-design,@seed-design/icon@0.0.6,@seed-design/icon@0.0.6,2023-02-09T05:16:48Z,2023,2,9,6,2023-02-09,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.6
daangn/seed-design,@seed-design/icon@0.0.5,@seed-design/icon@0.0.5,2023-02-09T05:05:18Z,2023,2,9,6,2023-02-09,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.5
daangn/seed-design,@seed-design/icon@0.0.4,@seed-design/icon@0.0.4,2023-02-09T04:15:50Z,2023,2,9,6,2023-02-09,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.4
daangn/seed-design,@seed-design/icon@0.0.3,@seed-design/icon@0.0.3,2023-02-09T03:50:51Z,2023,2,9,6,2023-02-09,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.3
daangn/seed-design,@seed-design/icon@0.0.2,@seed-design/icon@0.0.2,2023-02-09T01:56:25Z,2023,2,9,6,2023-02-09,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.2
daangn/seed-design,@seed-design/icon@0.0.1,@seed-design/icon@0.0.1,2023-02-08T15:05:14Z,2023,2,9,6,2023-02-09,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.0.1
daangn/seed-design,gatsby-plugin-seed-design@0.2.5,gatsby-plugin-seed-design@0.2.5,2023-01-18T05:12:49Z,2023,1,18,3,2023-01-18,FALSE,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.5
daangn/seed-design,@seed-design/stylesheet@1.0.3,@seed-design/stylesheet@1.0.3,2023-01-18T05:12:49Z,2023,1,18,3,2023-01-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.0.3
daangn/seed-design,gatsby-plugin-seed-design@0.2.4,gatsby-plugin-seed-design@0.2.4,2022-12-09T07:10:39Z,2022,12,9,49,2022-12-09,FALSE,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.4
daangn/seed-design,@seed-design/stylesheet@1.0.2,@seed-design/stylesheet@1.0.2,2022-12-09T07:10:39Z,2022,12,9,49,2022-12-09,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.0.2
daangn/seed-design,gatsby-plugin-seed-design@0.2.3,gatsby-plugin-seed-design@0.2.3,2022-12-08T09:58:03Z,2022,12,8,49,2022-12-08,FALSE,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.3
daangn/seed-design,gatsby-plugin-seed-design@0.2.2,gatsby-plugin-seed-design@0.2.2,2022-12-08T08:58:25Z,2022,12,8,49,2022-12-08,FALSE,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.2
daangn/seed-design,@seed-design/react-theming@2.1.2,@seed-design/react-theming@2.1.2,2022-12-08T08:58:25Z,2022,12,8,49,2022-12-08,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.2
daangn/seed-design,gatsby-plugin-seed-design@0.2.1,gatsby-plugin-seed-design@0.2.1,2022-11-29T07:35:55Z,2022,11,29,48,2022-11-29,FALSE,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.1
daangn/seed-design,@seed-design/react-theming@2.1.1,@seed-design/react-theming@2.1.1,2022-11-29T07:35:55Z,2022,11,29,48,2022-11-29,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.1
daangn/seed-design,gatsby-plugin-seed-design@0.2.0,gatsby-plugin-seed-design@0.2.0,2022-11-25T08:36:23Z,2022,11,25,47,2022-11-25,FALSE,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.0
daangn/seed-design,gatsby-plugin-seed-design@0.0.4,gatsby-plugin-seed-design@0.0.4,2022-11-25T05:33:23Z,2022,11,25,47,2022-11-25,FALSE,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.0.4
daangn/seed-design,@seed-design/react-theming@2.1.0,@seed-design/react-theming@2.1.0,2022-11-25T08:36:23Z,2022,11,25,47,2022-11-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.0
daangn/seed-design,@seed-design/react-theming@2.0.4,@seed-design/react-theming@2.0.4,2022-11-25T05:33:23Z,2022,11,25,47,2022-11-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.0.4
daangn/seed-design,gatsby-plugin-seed-design@0.0.3,gatsby-plugin-seed-design@0.0.3,2022-11-24T09:10:45Z,2022,11,24,47,2022-11-24,FALSE,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.0.3
daangn/seed-design,gatsby-plugin-seed-design@0.0.2,gatsby-plugin-seed-design@0.0.2,2022-11-24T06:33:05Z,2022,11,24,47,2022-11-24,FALSE,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.0.2
daangn/seed-design,@seed-design/react-theming@2.0.3,@seed-design/react-theming@2.0.3,2022-11-24T09:10:45Z,2022,11,24,47,2022-11-24,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.0.3
daangn/seed-design,@seed-design/react-theming@2.0.2,@seed-design/react-theming@2.0.2,2022-11-24T06:33:05Z,2022,11,24,47,2022-11-24,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.0.2
daangn/seed-design,@seed-design/react-theming@2.0.1,@seed-design/react-theming@2.0.1,2022-11-18T09:36:23Z,2022,11,18,46,2022-11-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.0.1
daangn/seed-design,@seed-design/react-theming@2.0.0,@seed-design/react-theming@2.0.0,2022-11-18T07:58:05Z,2022,11,18,46,2022-11-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.0.0
daangn/seed-design,@seed-design/stylesheet@1.0.1,@seed-design/stylesheet@1.0.1,2022-10-07T02:07:26Z,2022,10,7,40,2022-10-07,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.0.1
daangn/seed-design,@karrotmarket/design-token@1.1.2,@karrotmarket/design-token@1.1.2,2022-03-10T03:08:12Z,2022,3,10,10,2022-03-10,FALSE,https://github.com/daangn/seed-design/releases/tag/%40karrotmarket/design-token%401.1.2
daangn/seed-design,@karrotmarket/styled-components-theme@0.2.0,@karrotmarket/styled-components-theme@0.2.0,2021-10-15T11:46:42Z,2021,10,15,41,2021-10-15,FALSE,https://github.com/daangn/seed-design/releases/tag/%40karrotmarket/styled-components-theme%400.2.0
daangn/seed-design,@karrotmarket/react-theming@0.2.0,@karrotmarket/react-theming@0.2.0,2021-10-15T11:46:42Z,2021,10,15,41,2021-10-15,FALSE,https://github.com/daangn/seed-design/releases/tag/%40karrotmarket/react-theming%400.2.0
daangn/seed-design,@karrotmarket/react-emotion-theme@0.4.0,@karrotmarket/react-emotion-theme@0.4.0,2021-10-15T11:46:42Z,2021,10,15,41,2021-10-15,FALSE,https://github.com/daangn/seed-design/releases/tag/%40karrotmarket/react-emotion-theme%400.4.0
daangn/seed-design,@karrotmarket/design-token@0.2.0,@karrotmarket/design-token@0.2.0,2021-10-15T11:46:42Z,2021,10,15,41,2021-10-15,FALSE,https://github.com/daangn/seed-design/releases/tag/%40karrotmarket/design-token%400.2.0
